valor_real,valor_predicho,residuo
16.011582674216065,15.087638107057245,0.92394456715882
60.19165674785011,60.30483501696264,-0.11317826911253093
52.52414317790098,51.5053437449389,1.0187994329620835
55.459792375750965,60.28644031840137,-4.826647942650403
51.170403242460864,49.79218704215005,1.378216200310817
67.07251833035718,61.651726110340995,5.420792220016189
72.70106984599946,71.46229186830567,1.2387779776937862
37.352977491695526,34.259055312013245,3.0939221796822807
80.64660646170474,80.19436576415887,0.4522406975458608
48.492677053603046,52.52000052425279,-4.0273234706497405
42.44986055091771,40.93961935618921,1.5102411947285006
10.002283235781169,8.644499254626595,1.357783981154574
-23.433454664346755,-23.664200715412463,0.230746051065708
-5.064842508943929,-2.847080639919909,-2.21776186902402
36.9588812394487,38.111299971340124,-1.152418731891423
21.227385535501405,25.681759313403063,-4.454373777901658
-9.963042292631362,-2.155255234431692,-7.80778705819967
46.88003306429472,46.00014449849309,0.8798885658016289
57.817666082205356,56.555530903245064,1.2621351789602926
66.32230514338885,67.56835679235532,-1.2460516489664712
38.420937160756,38.55454474122037,-0.13360758046437127
10.177195661984083,12.021516340668569,-1.8443206786844861
38.75820193984121,36.759942362632955,1.9982595772082519
-16.36338505158535,-16.572398189315038,0.20901313772968777
39.79701139504581,36.76135213105513,3.0356592639906737
51.032395460363496,51.75166229841033,-0.7192668380468348
38.402257718460945,39.63535200808977,-1.2330942896288235
63.78506516338345,63.967724010909606,-0.1826588475261559
83.17773396591195,88.04987934502202,-4.872145379110066
77.53794854748078,76.23181211841244,1.3061364290683457
54.39747734058722,53.6358079919621,0.7616693486251194
11.085223763614248,12.120529036620525,-1.0353052730062764
47.450615702436444,45.480598371109615,1.9700173313268294
-0.9081469952215953,3.829684358199273,-4.7378313534208685
13.802663463846052,17.456666144010242,-3.65400268016419
12.661475234807371,14.078776138941748,-1.4173009041343771
73.54851544077772,71.61156240571485,1.9369530350628708
48.110892586692096,53.05084670243782,-4.939954115745728
35.67680020136335,31.316517307438005,4.360282893925344
7.91534470746687,3.835549981109196,4.079794726357674
61.16332626946075,57.710074295946725,3.4532519735140212
40.2549842672703,38.6588680777747,1.5961161894956035
25.78702977867609,28.202816031796274,-2.415786253120185
66.2122549543889,66.856376418249,-0.6441214638601025
59.36870251270406,57.827590965661216,1.5411115470428456
60.99558652121779,58.20556188124747,2.7900246399703192
77.46055772820961,78.53535265671678,-1.074794928507174
18.56565569053267,15.79129795270049,2.7743577378321795
57.38321828269307,52.501231480245536,4.8819868024475355
58.4620292605301,58.281079517559924,0.18094974297017785
34.57848959501462,31.852352345376957,2.7261372496376595
64.41167545578308,66.45526873299139,-2.043593277208302
64.92265899150179,62.91994867757626,2.002710313925533
83.91646593114378,85.18655577468351,-1.2700898435397363
46.09081260907763,47.62879206468883,-1.5379794556112003
44.14850497992788,46.35138588521638,-2.2028809052885023
22.387600102676558,22.67813334757163,-0.29053324489507304
72.05921626465913,73.36392861100167,-1.3047123463425407
10.172991546174917,5.147487817086784,5.025503729088133
95.77878064407791,88.14681999899844,7.631960645079474
63.95697232025994,65.58550376294548,-1.628531442685535
55.98884316073661,55.443928852144026,0.5449143085925812
64.58359410922925,64.22444676430887,0.35914734492038747
19.726326456826108,19.463130810061358,0.2631956467647498
22.731820354688303,24.234598664722398,-1.5027783100340955
53.755046287273316,50.503898811432485,3.251147475840831
6.926245353285882,9.95242247920676,-3.026177125920878
44.65686866004247,49.59329018222507,-4.936421522182599
52.785564446852995,55.955450117723224,-3.1698856708702294
75.69192254502988,75.00045594650692,0.6914665985229647
68.77267386654624,68.31311430376488,0.4595595627813651
11.330863096125201,11.218585269048504,0.11227782707669753
79.29158008349623,76.59764538054044,2.6939347029557865
71.20828268223,69.66304609386731,1.5452365883626982
-11.940331220751387,-13.736593895036862,1.7962626742854741
36.196571341439075,30.321865925648666,5.874705415790409
43.749977212367725,40.002818197262634,3.7471590151050904
52.18962135052954,51.92377803268023,0.2658433178493098
69.74050456211565,68.31643604912881,1.4240685129868353
56.026412358909326,58.33416009946116,-2.3077477405518323
62.26410898164794,66.38477016856697,-4.120661186919037
51.440381008131034,49.608133076867674,1.8322479312633604
23.766398479007346,25.72908770300549,-1.9626892239981437
57.12229619454354,56.820207331382,0.3020888631615364
-29.933909741253657,-23.545980034230055,-6.387929707023602
29.180626528857555,28.03564325851542,1.1449832703421343
-3.96678712692571,-2.269082176656724,-1.697704950268986
81.08793881127447,80.80663890999472,0.2812999012797519
44.998187050573144,44.368076921040334,0.6301101295328095
38.06273870881285,38.2657342553908,-0.20299554657794516
49.70258379791057,50.31704944052234,-0.6144656426117692
63.20373440974281,67.63681733418444,-4.433082924441635
46.53325276283733,48.08878969022506,-1.5555369273877346
59.613246928057656,55.285696599254976,4.32755032880268
55.60548191203504,52.75782364599813,2.847658266036909
73.69326002520417,73.66203198213455,0.031228043069617684
14.548427237322478,13.42447176518597,1.1239554721365081
88.78409719858581,89.73549801525587,-0.9514008166700592
55.61337958855153,59.52604483290178,-3.9126652443502508
68.36563779055822,72.75848608376744,-4.392848293209212
33.77496422419266,31.754125549380532,2.0208386748121256
66.9985345682286,66.74481816162657,0.2537164066020381
-7.3557804650517244,-8.870499177434723,1.514718712382999
